customer_unique_id,recency,auto,bed_bath_table,computers_accessories,cool_stuff,fixed_telephony,furniture_decor,housewares,musical_instruments,small_appliances,unknown,watches_gifts,freight_value,frequency_heavy,sellers_count,mean_review_score
ccafc1c3f270410521c3c6f3b249870f,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.120000000000005,0,2,5
6e26bbeaa107ec34112c64e1ee31c0f5,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.72,0,1,4
6087cfc70fd833cf2db637a5e6e9d76b,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,1
d0ff1a7468fcc46b8fc658ab35d2a12c,208,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,1,4
634f09f6075fe9032e6c19609ffe995a,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,0,1,4
d699688533772c15a061e8ce81cb56df,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,0,1,5
68954feaafe4dd638f3bd3e2afa174ec,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,0,1,5
b8df986511d928829c3192c2ed081eba,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,5
451e48381edab7f1f6dbfa6d728616ff,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.58,1,1,5
a25d5f94840d3c6a1a49f271ed83f4ec,117,0.0,0.0,0.0,109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53,0,1,3
576ea0cab426cd8a00fad9a9c90a4494,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.28,1,2,5
f4a7ef6bd931f83d75d83b71c94e90df,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0,1,5
bd13608b9c6033892ce62269b50a0afc,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.99,13.69,0,1,4
1428917cd397d4f9ac0fde76dd6f2266,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24,0,1,5
1974875b4a1d2e2ee6d586e3ba4d7602,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.19,1,1,5
a6fefcd9f434474cf6fcd8ed1102fd63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0,1,4
37363700139c1aef873bbcd916e57dfd,187,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,14.1,1,1,5
a2649503b92028291f011a976619b322,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.35,0,1,5
92fd8aa5948e20c43a014c44c025c5e1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,0,1,5
661a5e18a28b34880ccc60112f2b8e8e,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,0,1,5
f1f4f45c8602d0db1329eed1c8e935d4,321,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,1
5f7d7732b351ce851a158528581af05f,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.17,0,1,4
1b542f810484d8c042aed33a7c61a218,83,0.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0,1,4
c796780c7daeab9e94cc052b1f103b21,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,1,1,5
3e4fd73f1e86b135b9b121d6abbe9597,205,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,17.12,1,1,5
4ca5f90433afb5493247f0bafb583483,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,0,1,5
08fb46d35bb3ab4037202c23592d1259,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74,0,2,5
4acce2834231e13b1514915adda5ec2b,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,1,1,5
c2551ea089b7ebbc67a2ea8757152514,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42,0,2,5
372e0fc66eacb8698e4f9997d366d961,31,0.0,0.0,0.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,12.43,1,1,5
12e7a2c201751ddc979e7a45cef500f3,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,0,1,5
b2cac0b16835dabf811b204127f58afa,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,1,1,5
38cad70d154a4dcc42b598d5c01f7ef1,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,17.33,0,1,5
9d9ab3b77f0416765b3fbedf94a942a4,290,0.0,0.0,0.0,0.0,0.0,38.4,0.0,0.0,0.0,0.0,0.0,11.85,0,1,5
7cfba6e55439cae3fd2479d62fafe67f,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78,0,1,5
f7603d34c795584792a484186233e6e5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,13.47,0,1,5
ddf60e20e6e262e2136801ce5cd628b0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,0,1,5
51838d41add414a0b1b989b7d251d9ee,378,0.0,0.0,0.0,0.0,0.0,384.5,0.0,0.0,0.0,39.9,0.0,36.26,1,3,5
c63e44efa43f3947087aee96b388d949,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15,1,1,3
6da92ae920ab16fc4eceb8fcd7bd43ce,199,0.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0,1,5
bf0303939d54b8df5da4762bbaab1955,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.34,1,1,3
9c9cef121cb812cb301babddc2d8331e,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,5
0e764fc1a13e47e900c3d59a989753e8,56,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09,1,2,5
6a0e43f0d7e1b5539e4c58a26ebe35da,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.96,1,1,4
5d710d9a48ebb7fe5ffc2940ff29f346,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,3
c86a25b8f5f6c203bb3471553bdc3200,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.03,0,1,5
31b8fa2573bde01af4737e8ed29c348b,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0,1,4
7f2eb9cf900070f2e7a7f0e95719f85b,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,1,1,4
fa0ee7ceb94193fb02aa78ce3a55695a,122,0.0,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,1,2,5
32de2a7a93dbfc527b3f584744b9c6ce,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.66,0,1,4
f9effeed3df9ae063a58c0759b96f8b2,423,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,77.8,0,1,5
a7e7b19ff34ab885f7b7331de2417cf3,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.68,0,1,4
5229b8e4d7d2b9b676c2083c17b1ecd0,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,15.28,0,1,5
bb4d84a2b45b22ed710ac8c0dec63d1a,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16,0,2,4
2ae3c67452283d5a0d30b32e0d33296e,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,0,2,3
c756e1910755edd88c00ac3f46baba4b,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78,0,1,3
04e495a3f45df8b41be2e934bbc16961,145,0.0,110.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.870000000000005,2,2,1
c7a9a76a4b24a7e7b2caff982409b7ee,423,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,0,1,1
e3bcfea9bab07b492391664fc1ffc28a,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.13,1,1,4
4754e3b66497719a91b36268ed9c5718,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.86,2,1,4
410979f3cfd34e467d4fad78bd0f0219,295,0.0,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,5
cd148470c375939669971e8a032b16b4,110,0.0,0.0,394.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89,0,1,5
b11b7871c2b8be2d11fab954f58542f2,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0,1,3
42f80af2e6c585667e4eb416859ae153,146,0.0,0.0,0.0,0.0,0.0,89.18,0.0,0.0,0.0,0.0,0.0,16.38,0,1,3
adeefbe14d26d3bf90facfeaae35d605,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0,1,5
7973a6ba9c81ecaeb3d628c33c7c7c48,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.76,0,1,4
bb7ef994cc22b1fc694ac59fb377b824,67,0.0,0.0,98.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0,1,4
b6aa1d5781553afaa244c3e42246d93c,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.9,18.79,0,1,5
4a8c8f751984985cd49f74249da95aae,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,0,1,5
ca73adc05ad5d0d880de79b5ea3253b3,34,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,12.79,0,1,2
781ae350edb16842380e81d7c7feb431,207,0.0,0.0,0.0,0.0,0.0,83.9,0.0,0.0,0.0,0.0,0.0,17.84,1,1,5
5ddb4fdd9cef2450d17ae20639815885,444,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0,1,5
439ced9aafa171a1ac88efa951c7db0a,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57,0,1,4
4f262a3ca91e56d568fd13240c3c3652,396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,1,1,5
97f104e8e54ef4147d17fc1536a1482c,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0,1,5
8e4404700874036dbb2c606039875e1a,131,0.0,0.0,0.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,26.11,1,1,5
169381f51e4c3e926ef199364aeced22,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,1,4
34c58672601f2c6d29db7efd1f6bf958,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,15.1,0,1,5
a8ee33e35637322a81a8c26592f6ce36,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.99,17.41,1,1,5
3d8614b1f25530eca12661dc8b10a2fb,263,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,8.72,0,1,5
efc37ae565ee0943cca2b89fc65c4d6f,201,0.0,0.0,0.0,0.0,0.0,25.99,0.0,0.0,0.0,0.0,0.0,14.1,0,1,5
e3c0567a8b991a9d812ee91f2650db40,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,0,1,5
5bbc03d010ac4dbcfdfa2018349c8f6e,39,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79,1,1,5
7d185d821a11c769636247766f1fd45e,203,0.0,109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61,1,1,4
0a5df23b922b9998bb7378f1ac03c98a,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,0,2,5
2df79c0c80c225d537833abb01a1a8ca,355,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,14.13,1,1,3
91a7366b39d3620ce44f85fa5d116896,145,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.0,0.0,15.1,0,1,5
2ed58d0567a2839599b85957ee02bca9,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0,1,5
c53e944da3d3ad66ccb7527165b78681,78,0.0,179.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.50999999999999,1,2,4
3ed766ba830792bcc9ad889d2607eab7,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,18.25,1,1,5
f9c75a729bd4f0b6c346b18ad9fbc1cb,40,0.0,69.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,1,1,4
e0b0f9beb31782e3174a67b875697ca0,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,1,1,4
8731e1c5aa27eced509f47d8012ff81e,205,0.0,0.0,0.0,0.0,0.0,63.6,0.0,0.0,0.0,0.0,0.0,78.56,1,1,5
5fa1f56316f4154109ceb42651385b7c,53,0.0,129.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,1,4
d2f122bc3109d7fb2385daec2d6ef7f7,336,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,1,1,5
9f269af9c49244f6ba4a46985a3cfc2e,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,0,1,2
5179541696b879141c1f0bb532f988c9,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,15.77,0,1,3
48d4bf53229ec530405b4e461ae6adb0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,0,1,5
377bdfb2197d3b83c9e3f9502deabcfb,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,0,1,5
81cfe11d1b667c768e77b6a9db5fe9b3,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,0,1,5
fe65c76fc3eb742328d1401c521c95b4,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,1,1,5
2ad3e60daba1700dc116ea525e842f28,131,0.0,0.0,161.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0,1,4
daf7dfe5576b8c581e8353aa8608a008,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,0,1,5
b2d3863477633ff42a3dad9a7dd61cda,9,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,13.47,0,1,3
0a11a4d0e9f9e864f03a7451f0f255b6,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01,1,1,5
cc9cbe91f775a595bcb05af59019b396,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,1,1,2
e63b7e65ecb65d0d1624a564fa2c8cff,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0,1,5
b854c56e1163bced9c3ebf1e4a6576f3,89,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,75.56,1,2,4
82ab8d779ce526b08d6b92769be44c49,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.68,1,1,5
ed9fce60567d03fff71f9c06084c998e,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,0,1,5
311dff8c3112b3ea255ec4871cabaf03,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,0,1,4
831a032a3327e2b8325faf9d37953870,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.339999999999996,0,1,4
65ee274b862c5c053367be8a70dbc029,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0,1,4
a3d335d8dd759126b58367c6053bb20a,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,0,1,5
2f97fb04ba09cfa05b9e3b3af4e8e247,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.32,0,1,5
b577af9a54b023b4bcc51f69bb937f1c,123,0.0,148.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.53,1,1,5
22be41ad7d58c7774c6e036348a042d0,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16,1,1,1
4521ca49d47fa50f2b98f0c71cbf5ae7,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,0,1,4
d2c89ba54e6cf93abd4ea9bb9e9fbf73,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,1,5
3e45b1d69bfaf0b7963cbb9dd00196f7,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,0,1,5
8051546e4730145100f73eb919000a81,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.79,1,1,1
d0db8f74fe8af2b92d1e7159472874f0,178,0.0,0.0,0.0,0.0,0.0,49.9,0.0,0.0,0.0,0.0,0.0,17.6,1,1,5
10669e874b7ddaab97d6d539578576d7,404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.89,0,1,5
f1e0cfbcfd9aebd6d003f6667551a9ae,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,16.14,0,1,5
ab93bfed86e2417198d66cf58945442e,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.68,1,2,3
66d7c05de70168738de8f6f8b5adce82,214,117.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1,1,5
9ed19e34d278749a58db6f4659f679b1,52,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0,1,5
e1858db871ca0cea6d07b5413f450048,18,0.0,359.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.59,1,1,5
52a7fb2dfa60628b04619fa279d3e27c,197,98.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,0,1,5
c3fcf3b664801fe10c4d9f62ac72b21a,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55,1,1,5
fbe53ee8a67e9fbf5cdb52d888701527,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,0,1,5
d01cf8c6c7c836c5dd9320585928f42b,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72,2,1,5
41a1e8124bbc0d73734103301fdd4115,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81,1,1,5
94819c1119bcbb29d414ac33b904e82d,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35,1,1,4
b91094129b0c7e78a2d312269365968e,264,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,1,1,5
5e965d35ef2083367ff713df75fa6f16,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32,1,1,5
2e3c3bce0bc8cca5d8e987d047e64d8b,421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,1,5
5cbf29b2dcf212a6a5d864b887238c72,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,14.16,1,1,5
213ce7ea2a0345a65b4045cf55be42d8,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,1,1,5
cab5ecc01e69aac95f48b619eb40a882,460,0.0,0.0,0.0,0.0,0.0,0.0,87.37,0.0,0.0,0.0,0.0,10.79,0,1,5
6f19cd82c9d4d5b80bd8fbd24e600576,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0,1,5
8689753ac05594f16b97e8bd556b50b0,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,1,1,5
995fe9426f030109b1614044edaf46d9,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.05,1,2,3
106106992030e0d83e6f1bc9d4054070,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.02,0,1,1
6110fc2216f14d1efaa683050a262e90,366,0.0,0.0,0.0,359.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96,1,1,5
92f65b75e3c4a45c14f410b4aac4db69,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22,0,1,5
071bb277b0146da77fac31e70657815e,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.66,0,2,5
1006daf2f4f3b40848bdb64d356b4b39,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0,1,5
2c613e1daa937ba2dda45140c410f48f,357,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,17.13,1,1,5
04e1ad29192c7d23646272968393bf36,109,0.0,0.0,39.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,0,1,5
51cbfa44126505de7a55fb99ba49648b,62,0.0,0.0,0.0,0.0,0.0,139.8,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4
d7b472813b9255677466c5cd3cbc7b31,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46,0,1,1
e4bd579c28cb9ce017feb990171bc957,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01,1,1,5
8a2530b1bf32235ed2636468ea0b1582,465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,1,1,5
b33ab8755cd35552942225232a9a8849,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,0,1,5
8b4e378f85633a53f78340e5692b8ba7,69,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,21.78,1,1,1
dbc0a39ff0c850cd0358a1fe289095b9,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,1
6898b2273c4c2e9f697bb597c7df0837,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.97,0,1,5
a54ff9cb5691f3de0ad67974bbb905fd,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0,1,3
c89cf1a054b60f1d893617b0b1a140d7,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,1,1,5
cb644c8c88c4705149fc0c7dd12d596d,377,0.0,0.0,0.0,0.0,0.0,0.0,52.88,0.0,0.0,0.0,0.0,25.21,1,1,5
e25e370b86824ff1a40d01c259cadd98,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,1,1,5
76c9a12722537319e44c31e70b7815c3,14,0.0,0.0,42.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.89,0,2,4
23daf66dd86071f57d332fa5562afbe9,25,0.0,0.0,12.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,0,1,5
